Kod;Grupy towarów i usług;Rok;Wartosc;Jednostka miary
6040000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2015;24,9;%
6040000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;1998;;%
6040000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;1999;;%
6040000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2000;;%
6040000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2001;;%
6040000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2002;;%
6040000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2003;21,3;%
6040000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2004;21,6;%
6040000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2005;20,5;%
6040000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2006;20,3;%
6040000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2007;19,8;%
6040000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2008;19,2;%
6040000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2009;19,8;%
6040000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2010;20,6;%
6040000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2011;21;%
6040000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2012;21,7;%
6040000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2013;20,9;%
6040000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2014;21,2;%
6040000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2015;21,7;%
6220000000;ogółem;1998;487,49;zł
6220000000;ogółem;1999;521,01;zł
6220000000;ogółem;2000;621,69;zł
6220000000;ogółem;2001;622,36;zł
6220000000;ogółem;2002;665,49;zł
6220000000;ogółem;2003;701,08;zł
6220000000;ogółem;2004;721,55;zł
6220000000;ogółem;2005;697,11;zł
6220000000;ogółem;2006;785,06;zł
6220000000;ogółem;2007;863,82;zł
6220000000;ogółem;2008;916,8;zł
6220000000;ogółem;2009;977,11;zł
6220000000;ogółem;2010;999,05;zł
6220000000;ogółem;2011;1061,25;zł
6220000000;ogółem;2012;1068,38;zł
6220000000;ogółem;2013;1083,92;zł
6220000000;ogółem;2014;1094,9;zł
6220000000;ogółem;2015;1058,53;zł
6220000000;towary i usługi konsumpcyjne;1998;471,76;zł
6220000000;towary i usługi konsumpcyjne;1999;504,43;zł
6220000000;towary i usługi konsumpcyjne;2000;602,98;zł
6220000000;towary i usługi konsumpcyjne;2001;598,93;zł
6220000000;towary i usługi konsumpcyjne;2002;641,02;zł
6220000000;towary i usługi konsumpcyjne;2003;674,05;zł
6220000000;towary i usługi konsumpcyjne;2004;696,92;zł
6220000000;towary i usługi konsumpcyjne;2005;670,02;zł
6220000000;towary i usługi konsumpcyjne;2006;754,91;zł
6220000000;towary i usługi konsumpcyjne;2007;827,29;zł
6220000000;towary i usługi konsumpcyjne;2008;884,89;zł
6220000000;towary i usługi konsumpcyjne;2009;940,31;zł
6220000000;towary i usługi konsumpcyjne;2010;955,91;zł
6220000000;towary i usługi konsumpcyjne;2011;1016,2;zł
6220000000;towary i usługi konsumpcyjne;2012;1025,07;zł
6220000000;towary i usługi konsumpcyjne;2013;1041,65;zł
6220000000;towary i usługi konsumpcyjne;2014;1051,38;zł
6220000000;towary i usługi konsumpcyjne;2015;1016,75;zł
6220000000;żywność i napoje bezalkoholowe;1998;;zł
6220000000;żywność i napoje bezalkoholowe;1999;170,65;zł
6220000000;żywność i napoje bezalkoholowe;2000;184,36;zł
6220000000;żywność i napoje bezalkoholowe;2001;189,63;zł
6220000000;żywność i napoje bezalkoholowe;2002;186,88;zł
6220000000;żywność i napoje bezalkoholowe;2003;188,03;zł
6220000000;żywność i napoje bezalkoholowe;2004;199,86;zł
6220000000;żywność i napoje bezalkoholowe;2005;195,85;zł
6220000000;żywność i napoje bezalkoholowe;2006;207,53;zł
6220000000;żywność i napoje bezalkoholowe;2007;222,07;zł
6220000000;żywność i napoje bezalkoholowe;2008;234,33;zł
6220000000;żywność i napoje bezalkoholowe;2009;239,62;zł
6220000000;żywność i napoje bezalkoholowe;2010;241,87;zł
6220000000;żywność i napoje bezalkoholowe;2011;255,2;zł
6220000000;żywność i napoje bezalkoholowe;2012;261,88;zł
6220000000;żywność i napoje bezalkoholowe;2013;265,46;zł
6220000000;żywność i napoje bezalkoholowe;2014;267,43;zł
6220000000;żywność i napoje bezalkoholowe;2015;264,59;zł
6220000000;napoje alkoholowe i wyroby tytoniowe;1998;;zł
6220000000;napoje alkoholowe i wyroby tytoniowe;1999;18,76;zł
6220000000;napoje alkoholowe i wyroby tytoniowe;2000;18,47;zł
6220000000;napoje alkoholowe i wyroby tytoniowe;2001;20,97;zł
6220000000;napoje alkoholowe i wyroby tytoniowe;2002;21,33;zł
6220000000;napoje alkoholowe i wyroby tytoniowe;2003;22,08;zł
6220000000;napoje alkoholowe i wyroby tytoniowe;2004;22,26;zł
6220000000;napoje alkoholowe i wyroby tytoniowe;2005;19,46;zł
6220000000;napoje alkoholowe i wyroby tytoniowe;2006;22,14;zł
6220000000;napoje alkoholowe i wyroby tytoniowe;2007;23,26;zł
6220000000;napoje alkoholowe i wyroby tytoniowe;2008;24,97;zł
6220000000;napoje alkoholowe i wyroby tytoniowe;2009;28,57;zł
6220000000;napoje alkoholowe i wyroby tytoniowe;2010;29,37;zł
6220000000;napoje alkoholowe i wyroby tytoniowe;2011;31,12;zł
6220000000;napoje alkoholowe i wyroby tytoniowe;2012;33,34;zł
6220000000;napoje alkoholowe i wyroby tytoniowe;2013;32,99;zł
6220000000;napoje alkoholowe i wyroby tytoniowe;2014;32,43;zł
6220000000;napoje alkoholowe i wyroby tytoniowe;2015;32,71;zł
6220000000;odzież i obuwie;1998;;zł
6220000000;odzież i obuwie;1999;31,33;zł
6220000000;odzież i obuwie;2000;33,52;zł
6220000000;odzież i obuwie;2001;35,58;zł
6220000000;odzież i obuwie;2002;37,24;zł
6220000000;odzież i obuwie;2003;36,73;zł
6220000000;odzież i obuwie;2004;34,68;zł
6220000000;odzież i obuwie;2005;36,23;zł
6220000000;odzież i obuwie;2006;47,32;zł
6220000000;odzież i obuwie;2007;53,24;zł
6220000000;odzież i obuwie;2008;52,52;zł
6220000000;odzież i obuwie;2009;52,32;zł
6220000000;odzież i obuwie;2010;53,23;zł
6220000000;odzież i obuwie;2011;55,99;zł
6220000000;odzież i obuwie;2012;53,39;zł
6220000000;odzież i obuwie;2013;49,7;zł
6220000000;odzież i obuwie;2014;55,17;zł
6220000000;odzież i obuwie;2015;52,84;zł
6220000000;użytkowanie mieszkania lub domu i nośniki energii;1998;;zł
6220000000;użytkowanie mieszkania lub domu i nośniki energii;1999;96,63;zł
6220000000;użytkowanie mieszkania lub domu i nośniki energii;2000;114,69;zł
6220000000;użytkowanie mieszkania lub domu i nośniki energii;2001;117,05;zł
6220000000;użytkowanie mieszkania lub domu i nośniki energii;2002;131,46;zł
6220000000;użytkowanie mieszkania lub domu i nośniki energii;2003;149,36;zł
6220000000;użytkowanie mieszkania lub domu i nośniki energii;2004;146,07;zł
6220000000;użytkowanie mieszkania lub domu i nośniki energii;2005;138,9;zł
6220000000;użytkowanie mieszkania lub domu i nośniki energii;2006;149,9;zł
6220000000;użytkowanie mieszkania lub domu i nośniki energii;2007;143,88;zł
6220000000;użytkowanie mieszkania lub domu i nośniki energii;2008;164,19;zł
6220000000;użytkowanie mieszkania lub domu i nośniki energii;2009;188,51;zł
6220000000;użytkowanie mieszkania lub domu i nośniki energii;2010;199,27;zł
6220000000;użytkowanie mieszkania lub domu i nośniki energii;2011;218,59;zł
6220000000;użytkowanie mieszkania lub domu i nośniki energii;2012;211,93;zł
6220000000;użytkowanie mieszkania lub domu i nośniki energii;2013;218,85;zł
6220000000;użytkowanie mieszkania lub domu i nośniki energii;2014;221,62;zł
6220000000;użytkowanie mieszkania lub domu i nośniki energii;2015;216,36;zł
6220000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;1998;;zł
6220000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;1999;29,14;zł
6220000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2000;37,41;zł
6220000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2001;33,53;zł
6220000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2002;36,77;zł
6220000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2003;39,55;zł
6220000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2004;37,37;zł
6220000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2005;36,86;zł
6220000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2006;45;zł
6220000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2007;51,41;zł
6220000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2008;55,64;zł
6220000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2009;60,73;zł
6220000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2010;58,38;zł
6220000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2011;55,57;zł
6220000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2012;55,74;zł
6220000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2013;57,15;zł
6220000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2014;57,89;zł
6220000000;wyposażenie mieszkania i prowadzenie gospodarstwa domowego;2015;53,31;zł
6220000000;zdrowie;1998;;zł
6220000000;zdrowie;1999;20,46;zł
6220000000;zdrowie;2000;24,81;zł
6220000000;zdrowie;2001;25,15;zł
6220000000;zdrowie;2002;27,84;zł
6220000000;zdrowie;2003;30,93;zł
6220000000;zdrowie;2004;32,51;zł
6220000000;zdrowie;2005;35,74;zł
6220000000;zdrowie;2006;35,55;zł
6220000000;zdrowie;2007;38,28;zł
6220000000;zdrowie;2008;40,8;zł
6220000000;zdrowie;2009;46,1;zł
6220000000;zdrowie;2010;46,12;zł
6220000000;zdrowie;2011;49,71;zł
6220000000;zdrowie;2012;54,41;zł
6220000000;zdrowie;2013;56,51;zł
6220000000;zdrowie;2014;55,68;zł
6220000000;zdrowie;2015;61,31;zł
6220000000;transport;1998;;zł
6220000000;transport;1999;40,77;zł
6220000000;transport;2000;71,54;zł
6220000000;transport;2001;47,92;zł
6220000000;transport;2002;57,83;zł
6220000000;transport;2003;63,55;zł
6220000000;transport;2004;82,06;zł
6220000000;transport;2005;58,06;zł
6220000000;transport;2006;70,35;zł
6220000000;transport;2007;89,33;zł
6220000000;transport;2008;91,32;zł
6220000000;transport;2009;102,45;zł
6220000000;transport;2010;96,11;zł
6220000000;transport;2011;107,24;zł
6220000000;transport;2012;111,15;zł
6220000000;transport;2013;110,54;zł
6220000000;transport;2014;93,01;zł
6220000000;transport;2015;88,83;zł
6220000000;łączność;1998;;zł
6220000000;łączność;1999;16,09;zł
6220000000;łączność;2000;22,89;zł
6220000000;łączność;2001;28,91;zł
6220000000;łączność;2002;31,7;zł
6220000000;łączność;2003;33,57;zł
6220000000;łączność;2004;34,37;zł
6220000000;łączność;2005;36,95;zł
6220000000;łączność;2006;39,95;zł
6220000000;łączność;2007;42,4;zł
6220000000;łączność;2008;41,72;zł
6220000000;łączność;2009;41,67;zł
6220000000;łączność;2010;42,31;zł
6220000000;łączność;2011;42,98;zł
6220000000;łączność;2012;42,11;zł
6220000000;łączność;2013;63,03;zł
6220000000;łączność;2014;59,94;zł
6220000000;łączność;2015;57,62;zł
6220000000;rekreacja i kultura;1998;;zł
6220000000;rekreacja i kultura;1999;33,51;zł
6220000000;rekreacja i kultura;2000;40,77;zł
6220000000;rekreacja i kultura;2001;42,35;zł
6220000000;rekreacja i kultura;2002;47,49;zł
6220000000;rekreacja i kultura;2003;48,2;zł
6220000000;rekreacja i kultura;2004;48,04;zł
6220000000;rekreacja i kultura;2005;50,35;zł
6220000000;rekreacja i kultura;2006;62,48;zł
6220000000;rekreacja i kultura;2007;75,89;zł
6220000000;rekreacja i kultura;2008;76,55;zł
6220000000;rekreacja i kultura;2009;79,38;zł
6220000000;rekreacja i kultura;2010;91,64;zł
6220000000;rekreacja i kultura;2011;95,62;zł
6220000000;rekreacja i kultura;2012;91,01;zł
6220000000;rekreacja i kultura;2013;66,86;zł
6220000000;rekreacja i kultura;2014;73,56;zł
6220000000;rekreacja i kultura;2015;65,78;zł
6220000000;edukacja;1998;;zł
6220000000;edukacja;1999;5,64;zł
6220000000;edukacja;2000;8,59;zł
6220000000;edukacja;2001;9,16;zł
6220000000;edukacja;2002;11,64;zł
6220000000;edukacja;2003;11,04;zł
6220000000;edukacja;2004;9,43;zł
6220000000;edukacja;2005;9,63;zł
6220000000;edukacja;2006;13,59;zł
6220000000;edukacja;2007;14,55;zł
6220000000;edukacja;2008;11,61;zł
6220000000;edukacja;2009;8,87;zł
6220000000;edukacja;2010;12,06;zł
6220000000;edukacja;2011;12,77;zł
6220000000;edukacja;2012;15,32;zł
6220000000;edukacja;2013;14,58;zł
6220000000;edukacja;2014;12,48;zł
6220000000;edukacja;2015;9,85;zł
6220000000;restauracje i hotele;1998;;zł
6220000000;restauracje i hotele;1999;7,98;zł
6220000000;restauracje i hotele;2000;8,03;zł
6220000000;restauracje i hotele;2001;9,69;zł
6220000000;restauracje i hotele;2002;11,56;zł
6220000000;restauracje i hotele;2003;9,81;zł
6220000000;restauracje i hotele;2004;9,93;zł
6220000000;restauracje i hotele;2005;11,11;zł
6220000000;restauracje i hotele;2006;12,71;zł
6220000000;restauracje i hotele;2007;15,83;zł
6220000000;restauracje i hotele;2008;19,33;zł
6220000000;restauracje i hotele;2009;21,09;zł
6220000000;restauracje i hotele;2010;20,17;zł
6220000000;restauracje i hotele;2011;22,34;zł
6220000000;restauracje i hotele;2012;26,74;zł
6220000000;restauracje i hotele;2013;30,35;zł
6220000000;restauracje i hotele;2014;45,18;zł
6220000000;restauracje i hotele;2015;41,55;zł
6220000000;pozostałe wydatki na towary i usługi;1998;;zł
6220000000;pozostałe wydatki na towary i usługi;1999;31,46;zł
6220000000;pozostałe wydatki na towary i usługi;2000;33,69;zł
6220000000;pozostałe wydatki na towary i usługi;2001;32,97;zł
6220000000;pozostałe wydatki na towary i usługi;2002;35,93;zł
6220000000;pozostałe wydatki na towary i usługi;2003;37,49;zł
6220000000;pozostałe wydatki na towary i usługi;2004;36,5;zł
6220000000;pozostałe wydatki na towary i usługi;2005;36,7;zł
6220000000;pozostałe wydatki na towary i usługi;2006;41,7;zł
6220000000;pozostałe wydatki na towary i usługi;2007;47,79;zł
6220000000;pozostałe wydatki na towary i usługi;2008;54,97;zł
6220000000;pozostałe wydatki na towary i usługi;2009;52,61;zł
6220000000;pozostałe wydatki na towary i usługi;2010;53,2;zł
6220000000;pozostałe wydatki na towary i usługi;2011;57,11;zł
6220000000;pozostałe wydatki na towary i usługi;2012;55,67;zł
6220000000;pozostałe wydatki na towary i usługi;2013;62,16;zł
6220000000;pozostałe wydatki na towary i usługi;2014;60,09;zł
6220000000;pozostałe wydatki na towary i usługi;2015;58,9;zł
6220000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;1998;;%
6220000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;1999;;%
6220000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2000;;%
6220000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2001;;%
6220000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2002;;%
6220000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2003;26,8;%
6220000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2004;27,7;%
6220000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2005;28,1;%
6220000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2006;26,4;%
6220000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2007;25,7;%
6220000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2008;25,6;%
6220000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2009;24,5;%
6220000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2010;24,2;%
6220000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2011;24;%
6220000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2012;24,5;%
6220000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2013;24,5;%
6220000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2014;24,4;%
6220000000;udział wydatków na żywność i napoje bezalkoholowe w wydatkach ogółem;2015;25;%
6220000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;1998;;%
6220000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;1999;;%
6220000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2000;;%
6220000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2001;;%
6220000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2002;;%
6220000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2003;21,3;%
6220000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2004;20,2;%
6220000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2005;19,9;%
6220000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2006;19,1;%
6220000000;udział wydatków na użytkowanie mieszkania i nośniki energii w wydatkach ogółem;2007;16,7;%
