Kod;Zakres przedmiotowy;Rok;Wartosc;Jednostka miary;Typy szkół
6040000000;studenci;2010;44993;osoba;uniwersytety
6040000000;studenci;2011;44549;osoba;uniwersytety
6040000000;studenci;2012;42225;osoba;uniwersytety
6040000000;studenci;2013;38899;osoba;uniwersytety
6040000000;studenci;2014;36716;osoba;uniwersytety
6040000000;studenci;2015;34224;osoba;uniwersytety
6040000000;absolwenci;2010;12353;osoba;uniwersytety
6040000000;absolwenci;2011;12622;osoba;uniwersytety
6040000000;absolwenci;2012;12579;osoba;uniwersytety
6040000000;absolwenci;2013;11642;osoba;uniwersytety
6040000000;absolwenci;2014;11330;osoba;uniwersytety
6040000000;absolwenci;2015;9902;osoba;uniwersytety
6040000000;ogółem;2010;1;ob.;wyższe szkoły techniczne
6040000000;ogółem;2011;1;ob.;wyższe szkoły techniczne
6040000000;ogółem;2012;1;ob.;wyższe szkoły techniczne
6040000000;ogółem;2013;1;ob.;wyższe szkoły techniczne
6040000000;ogółem;2014;1;ob.;wyższe szkoły techniczne
6040000000;ogółem;2015;0;ob.;wyższe szkoły techniczne
6040000000;jednostki zamiejscowe;2010;2;ob.;wyższe szkoły techniczne
6040000000;jednostki zamiejscowe;2011;2;ob.;wyższe szkoły techniczne
6040000000;jednostki zamiejscowe;2012;2;ob.;wyższe szkoły techniczne
6040000000;jednostki zamiejscowe;2013;2;ob.;wyższe szkoły techniczne
6040000000;jednostki zamiejscowe;2014;2;ob.;wyższe szkoły techniczne
6040000000;jednostki zamiejscowe;2015;2;ob.;wyższe szkoły techniczne
6040000000;studenci;2010;1541;osoba;wyższe szkoły techniczne
6040000000;studenci;2011;1226;osoba;wyższe szkoły techniczne
6040000000;studenci;2012;931;osoba;wyższe szkoły techniczne
6040000000;studenci;2013;619;osoba;wyższe szkoły techniczne
6040000000;studenci;2014;389;osoba;wyższe szkoły techniczne
6040000000;studenci;2015;326;osoba;wyższe szkoły techniczne
6040000000;absolwenci;2010;707;osoba;wyższe szkoły techniczne
6040000000;absolwenci;2011;378;osoba;wyższe szkoły techniczne
6040000000;absolwenci;2012;336;osoba;wyższe szkoły techniczne
6040000000;absolwenci;2013;249;osoba;wyższe szkoły techniczne
6040000000;absolwenci;2014;137;osoba;wyższe szkoły techniczne
6040000000;absolwenci;2015;103;osoba;wyższe szkoły techniczne
6040000000;ogółem;2010;1;ob.;wyższe szkoły rolnicze
6040000000;ogółem;2011;1;ob.;wyższe szkoły rolnicze
6040000000;ogółem;2012;1;ob.;wyższe szkoły rolnicze
6040000000;ogółem;2013;1;ob.;wyższe szkoły rolnicze
6040000000;ogółem;2014;1;ob.;wyższe szkoły rolnicze
6040000000;ogółem;2015;1;ob.;wyższe szkoły rolnicze
6040000000;jednostki zamiejscowe;2010;0;ob.;wyższe szkoły rolnicze
6040000000;jednostki zamiejscowe;2011;0;ob.;wyższe szkoły rolnicze
6040000000;jednostki zamiejscowe;2012;0;ob.;wyższe szkoły rolnicze
6040000000;jednostki zamiejscowe;2013;0;ob.;wyższe szkoły rolnicze
6040000000;jednostki zamiejscowe;2014;0;ob.;wyższe szkoły rolnicze
6040000000;jednostki zamiejscowe;2015;0;ob.;wyższe szkoły rolnicze
6040000000;studenci;2010;9089;osoba;wyższe szkoły rolnicze
6040000000;studenci;2011;9257;osoba;wyższe szkoły rolnicze
6040000000;studenci;2012;9459;osoba;wyższe szkoły rolnicze
6040000000;studenci;2013;8716;osoba;wyższe szkoły rolnicze
6040000000;studenci;2014;8472;osoba;wyższe szkoły rolnicze
6040000000;studenci;2015;7998;osoba;wyższe szkoły rolnicze
6040000000;absolwenci;2010;1761;osoba;wyższe szkoły rolnicze
6040000000;absolwenci;2011;2331;osoba;wyższe szkoły rolnicze
6040000000;absolwenci;2012;2246;osoba;wyższe szkoły rolnicze
6040000000;absolwenci;2013;2038;osoba;wyższe szkoły rolnicze
6040000000;absolwenci;2014;1934;osoba;wyższe szkoły rolnicze
6040000000;absolwenci;2015;2133;osoba;wyższe szkoły rolnicze
6040000000;ogółem;2010;1;ob.;wyższe szkoły ekonomiczne
6040000000;ogółem;2011;1;ob.;wyższe szkoły ekonomiczne
6040000000;ogółem;2012;1;ob.;wyższe szkoły ekonomiczne
6040000000;ogółem;2013;1;ob.;wyższe szkoły ekonomiczne
6040000000;ogółem;2014;1;ob.;wyższe szkoły ekonomiczne
6040000000;ogółem;2015;1;ob.;wyższe szkoły ekonomiczne
6040000000;jednostki zamiejscowe;2010;5;ob.;wyższe szkoły ekonomiczne
6040000000;jednostki zamiejscowe;2011;4;ob.;wyższe szkoły ekonomiczne
6040000000;jednostki zamiejscowe;2012;3;ob.;wyższe szkoły ekonomiczne
6040000000;jednostki zamiejscowe;2013;4;ob.;wyższe szkoły ekonomiczne
6040000000;jednostki zamiejscowe;2014;4;ob.;wyższe szkoły ekonomiczne
6040000000;jednostki zamiejscowe;2015;4;ob.;wyższe szkoły ekonomiczne
6040000000;studenci;2010;5420;osoba;wyższe szkoły ekonomiczne
6040000000;studenci;2011;4223;osoba;wyższe szkoły ekonomiczne
6040000000;studenci;2012;3610;osoba;wyższe szkoły ekonomiczne
6040000000;studenci;2013;3360;osoba;wyższe szkoły ekonomiczne
6040000000;studenci;2014;3231;osoba;wyższe szkoły ekonomiczne
6040000000;studenci;2015;3278;osoba;wyższe szkoły ekonomiczne
6040000000;absolwenci;2010;1971;osoba;wyższe szkoły ekonomiczne
6040000000;absolwenci;2011;1967;osoba;wyższe szkoły ekonomiczne
6040000000;absolwenci;2012;1509;osoba;wyższe szkoły ekonomiczne
6040000000;absolwenci;2013;988;osoba;wyższe szkoły ekonomiczne
6040000000;absolwenci;2014;994;osoba;wyższe szkoły ekonomiczne
6040000000;absolwenci;2015;830;osoba;wyższe szkoły ekonomiczne
6040000000;ogółem;2010;0;ob.;wyższe szkoły pedagogiczne
6040000000;ogółem;2011;0;ob.;wyższe szkoły pedagogiczne
6040000000;ogółem;2012;0;ob.;wyższe szkoły pedagogiczne
6040000000;ogółem;2013;0;ob.;wyższe szkoły pedagogiczne
6040000000;ogółem;2014;0;ob.;wyższe szkoły pedagogiczne
6040000000;ogółem;2015;0;ob.;wyższe szkoły pedagogiczne
6040000000;jednostki zamiejscowe;2010;0;ob.;wyższe szkoły pedagogiczne
6040000000;jednostki zamiejscowe;2011;0;ob.;wyższe szkoły pedagogiczne
6040000000;jednostki zamiejscowe;2012;0;ob.;wyższe szkoły pedagogiczne
6040000000;jednostki zamiejscowe;2013;0;ob.;wyższe szkoły pedagogiczne
6040000000;jednostki zamiejscowe;2014;0;ob.;wyższe szkoły pedagogiczne
6040000000;jednostki zamiejscowe;2015;0;ob.;wyższe szkoły pedagogiczne
6040000000;studenci;2010;0;osoba;wyższe szkoły pedagogiczne
6040000000;studenci;2011;0;osoba;wyższe szkoły pedagogiczne
6040000000;studenci;2012;0;osoba;wyższe szkoły pedagogiczne
6040000000;studenci;2013;0;osoba;wyższe szkoły pedagogiczne
6040000000;studenci;2014;0;osoba;wyższe szkoły pedagogiczne
6040000000;studenci;2015;0;osoba;wyższe szkoły pedagogiczne
6040000000;absolwenci;2010;0;osoba;wyższe szkoły pedagogiczne
6040000000;absolwenci;2011;0;osoba;wyższe szkoły pedagogiczne
6040000000;absolwenci;2012;0;osoba;wyższe szkoły pedagogiczne
6040000000;absolwenci;2013;0;osoba;wyższe szkoły pedagogiczne
6040000000;absolwenci;2014;0;osoba;wyższe szkoły pedagogiczne
6040000000;absolwenci;2015;0;osoba;wyższe szkoły pedagogiczne
6040000000;ogółem;2010;0;ob.;wyższe szkoły morskie
6040000000;ogółem;2011;0;ob.;wyższe szkoły morskie
6040000000;ogółem;2012;0;ob.;wyższe szkoły morskie
6040000000;ogółem;2013;0;ob.;wyższe szkoły morskie
6040000000;ogółem;2014;0;ob.;wyższe szkoły morskie
6040000000;ogółem;2015;0;ob.;wyższe szkoły morskie
6040000000;jednostki zamiejscowe;2010;0;ob.;wyższe szkoły morskie
6040000000;jednostki zamiejscowe;2011;0;ob.;wyższe szkoły morskie
6040000000;jednostki zamiejscowe;2012;0;ob.;wyższe szkoły morskie
6040000000;jednostki zamiejscowe;2013;0;ob.;wyższe szkoły morskie
6040000000;jednostki zamiejscowe;2014;0;ob.;wyższe szkoły morskie
6040000000;jednostki zamiejscowe;2015;0;ob.;wyższe szkoły morskie
6040000000;studenci;2010;0;osoba;wyższe szkoły morskie
6040000000;studenci;2011;0;osoba;wyższe szkoły morskie
6040000000;studenci;2012;0;osoba;wyższe szkoły morskie
6040000000;studenci;2013;0;osoba;wyższe szkoły morskie
6040000000;studenci;2014;0;osoba;wyższe szkoły morskie
6040000000;studenci;2015;0;osoba;wyższe szkoły morskie
6040000000;absolwenci;2010;0;osoba;wyższe szkoły morskie
6040000000;absolwenci;2011;0;osoba;wyższe szkoły morskie
6040000000;absolwenci;2012;0;osoba;wyższe szkoły morskie
6040000000;absolwenci;2013;0;osoba;wyższe szkoły morskie
6040000000;absolwenci;2014;0;osoba;wyższe szkoły morskie
6040000000;absolwenci;2015;0;osoba;wyższe szkoły morskie
6040000000;ogółem;2010;0;ob.;uniwersytety medyczne
6040000000;ogółem;2011;0;ob.;uniwersytety medyczne
6040000000;ogółem;2012;0;ob.;uniwersytety medyczne
6040000000;ogółem;2013;0;ob.;uniwersytety medyczne
6040000000;ogółem;2014;0;ob.;uniwersytety medyczne
6040000000;ogółem;2015;0;ob.;uniwersytety medyczne
6040000000;jednostki zamiejscowe;2010;0;ob.;uniwersytety medyczne
6040000000;jednostki zamiejscowe;2011;0;ob.;uniwersytety medyczne
6040000000;jednostki zamiejscowe;2012;0;ob.;uniwersytety medyczne
6040000000;jednostki zamiejscowe;2013;0;ob.;uniwersytety medyczne
6040000000;jednostki zamiejscowe;2014;0;ob.;uniwersytety medyczne
6040000000;jednostki zamiejscowe;2015;0;ob.;uniwersytety medyczne
6040000000;studenci;2010;0;osoba;uniwersytety medyczne
6040000000;studenci;2011;0;osoba;uniwersytety medyczne
6040000000;studenci;2012;0;osoba;uniwersytety medyczne
6040000000;studenci;2013;0;osoba;uniwersytety medyczne
6040000000;studenci;2014;0;osoba;uniwersytety medyczne
6040000000;studenci;2015;0;osoba;uniwersytety medyczne
6040000000;absolwenci;2010;0;osoba;uniwersytety medyczne
6040000000;absolwenci;2011;0;osoba;uniwersytety medyczne
6040000000;absolwenci;2012;0;osoba;uniwersytety medyczne
6040000000;absolwenci;2013;0;osoba;uniwersytety medyczne
6040000000;absolwenci;2014;0;osoba;uniwersytety medyczne
6040000000;absolwenci;2015;0;osoba;uniwersytety medyczne
6040000000;ogółem;2010;0;ob.;akademie wychowania fizycznego
6040000000;ogółem;2011;0;ob.;akademie wychowania fizycznego
6040000000;ogółem;2012;0;ob.;akademie wychowania fizycznego
6040000000;ogółem;2013;0;ob.;akademie wychowania fizycznego
6040000000;ogółem;2014;0;ob.;akademie wychowania fizycznego
6040000000;ogółem;2015;0;ob.;akademie wychowania fizycznego
6040000000;jednostki zamiejscowe;2010;0;ob.;akademie wychowania fizycznego
6040000000;jednostki zamiejscowe;2011;0;ob.;akademie wychowania fizycznego
6040000000;jednostki zamiejscowe;2012;0;ob.;akademie wychowania fizycznego
6040000000;jednostki zamiejscowe;2013;0;ob.;akademie wychowania fizycznego
6040000000;jednostki zamiejscowe;2014;0;ob.;akademie wychowania fizycznego
6040000000;jednostki zamiejscowe;2015;0;ob.;akademie wychowania fizycznego
6040000000;studenci;2010;0;osoba;akademie wychowania fizycznego
6040000000;studenci;2011;0;osoba;akademie wychowania fizycznego
6040000000;studenci;2012;0;osoba;akademie wychowania fizycznego
6040000000;studenci;2013;0;osoba;akademie wychowania fizycznego
6040000000;studenci;2014;0;osoba;akademie wychowania fizycznego
6040000000;studenci;2015;0;osoba;akademie wychowania fizycznego
6040000000;absolwenci;2010;0;osoba;akademie wychowania fizycznego
6040000000;absolwenci;2011;0;osoba;akademie wychowania fizycznego
6040000000;absolwenci;2012;0;osoba;akademie wychowania fizycznego
6040000000;absolwenci;2013;0;osoba;akademie wychowania fizycznego
6040000000;absolwenci;2014;0;osoba;akademie wychowania fizycznego
6040000000;absolwenci;2015;0;osoba;akademie wychowania fizycznego
6040000000;ogółem;2010;1;ob.;wyższe szkoły artystyczne
6040000000;ogółem;2011;1;ob.;wyższe szkoły artystyczne
6040000000;ogółem;2012;1;ob.;wyższe szkoły artystyczne
6040000000;ogółem;2013;1;ob.;wyższe szkoły artystyczne
6040000000;ogółem;2014;1;ob.;wyższe szkoły artystyczne
6040000000;ogółem;2015;1;ob.;wyższe szkoły artystyczne
6040000000;jednostki zamiejscowe;2010;0;ob.;wyższe szkoły artystyczne
6040000000;jednostki zamiejscowe;2011;0;ob.;wyższe szkoły artystyczne
6040000000;jednostki zamiejscowe;2012;0;ob.;wyższe szkoły artystyczne
6040000000;jednostki zamiejscowe;2013;0;ob.;wyższe szkoły artystyczne
6040000000;jednostki zamiejscowe;2014;0;ob.;wyższe szkoły artystyczne
6040000000;jednostki zamiejscowe;2015;0;ob.;wyższe szkoły artystyczne
6040000000;studenci;2010;474;osoba;wyższe szkoły artystyczne
6040000000;studenci;2011;475;osoba;wyższe szkoły artystyczne
6040000000;studenci;2012;528;osoba;wyższe szkoły artystyczne
6040000000;studenci;2013;545;osoba;wyższe szkoły artystyczne
6040000000;studenci;2014;560;osoba;wyższe szkoły artystyczne
6040000000;studenci;2015;552;osoba;wyższe szkoły artystyczne
6040000000;absolwenci;2010;132;osoba;wyższe szkoły artystyczne
6040000000;absolwenci;2011;160;osoba;wyższe szkoły artystyczne
6040000000;absolwenci;2012;123;osoba;wyższe szkoły artystyczne
6040000000;absolwenci;2013;170;osoba;wyższe szkoły artystyczne
6040000000;absolwenci;2014;174;osoba;wyższe szkoły artystyczne
6040000000;absolwenci;2015;182;osoba;wyższe szkoły artystyczne
6040000000;ogółem;2010;0;ob.;wyższe szkoły teologiczne
6040000000;ogółem;2011;0;ob.;wyższe szkoły teologiczne
6040000000;ogółem;2012;0;ob.;wyższe szkoły teologiczne
6040000000;ogółem;2013;0;ob.;wyższe szkoły teologiczne
6040000000;ogółem;2014;0;ob.;wyższe szkoły teologiczne
6040000000;ogółem;2015;0;ob.;wyższe szkoły teologiczne
6040000000;jednostki zamiejscowe;2010;1;ob.;wyższe szkoły teologiczne
6040000000;jednostki zamiejscowe;2011;1;ob.;wyższe szkoły teologiczne
6040000000;jednostki zamiejscowe;2012;1;ob.;wyższe szkoły teologiczne
6040000000;jednostki zamiejscowe;2013;1;ob.;wyższe szkoły teologiczne
6040000000;jednostki zamiejscowe;2014;1;ob.;wyższe szkoły teologiczne
6040000000;jednostki zamiejscowe;2015;1;ob.;wyższe szkoły teologiczne
6040000000;studenci;2010;134;osoba;wyższe szkoły teologiczne
6040000000;studenci;2011;115;osoba;wyższe szkoły teologiczne
6040000000;studenci;2012;68;osoba;wyższe szkoły teologiczne
6040000000;studenci;2013;48;osoba;wyższe szkoły teologiczne
6040000000;studenci;2014;34;osoba;wyższe szkoły teologiczne
6040000000;studenci;2015;23;osoba;wyższe szkoły teologiczne
6040000000;absolwenci;2010;48;osoba;wyższe szkoły teologiczne
6040000000;absolwenci;2011;31;osoba;wyższe szkoły teologiczne
6040000000;absolwenci;2012;42;osoba;wyższe szkoły teologiczne
6040000000;absolwenci;2013;28;osoba;wyższe szkoły teologiczne
6040000000;absolwenci;2014;13;osoba;wyższe szkoły teologiczne
6040000000;absolwenci;2015;3;osoba;wyższe szkoły teologiczne
6040000000;ogółem;2010;14;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
6040000000;ogółem;2011;15;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
6040000000;ogółem;2012;15;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
6040000000;ogółem;2013;16;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
6040000000;ogółem;2014;15;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
6040000000;ogółem;2015;13;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
6040000000;jednostki zamiejscowe;2010;1;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
6040000000;jednostki zamiejscowe;2011;1;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
6040000000;jednostki zamiejscowe;2012;1;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
6040000000;jednostki zamiejscowe;2013;1;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
6040000000;jednostki zamiejscowe;2014;1;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
6040000000;jednostki zamiejscowe;2015;2;ob.;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
6040000000;studenci;2010;22900;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
6040000000;studenci;2011;22067;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
6040000000;studenci;2012;19960;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
6040000000;studenci;2013;17299;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
6040000000;studenci;2014;15815;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
6040000000;studenci;2015;15458;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
6040000000;absolwenci;2010;4888;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
6040000000;absolwenci;2011;5658;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
6040000000;absolwenci;2012;6513;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
6040000000;absolwenci;2013;6446;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
6040000000;absolwenci;2014;5333;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
6040000000;absolwenci;2015;4437;osoba;pozostałe szkoły wyższe (w tym państwowe wyższe szkoły zawodowe)
6040000000;ogółem;2010;;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
6040000000;ogółem;2011;;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
6040000000;ogółem;2012;0;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
6040000000;ogółem;2013;0;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
6040000000;ogółem;2014;0;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
6040000000;ogółem;2015;0;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
6040000000;jednostki zamiejscowe;2010;;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
6040000000;jednostki zamiejscowe;2011;;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
6040000000;jednostki zamiejscowe;2012;0;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
6040000000;jednostki zamiejscowe;2013;0;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
6040000000;jednostki zamiejscowe;2014;0;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
6040000000;jednostki zamiejscowe;2015;0;ob.;szkoły resortu obrony narodowej oraz spraw wewnętrznych
6040000000;studenci;2010;;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
6040000000;studenci;2011;;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
6040000000;studenci;2012;0;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
6040000000;studenci;2013;0;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
6040000000;studenci;2014;0;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
6040000000;studenci;2015;0;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
6040000000;absolwenci;2010;;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
6040000000;absolwenci;2011;;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
6040000000;absolwenci;2012;0;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
6040000000;absolwenci;2013;0;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
6040000000;absolwenci;2014;0;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
6040000000;absolwenci;2015;0;osoba;szkoły resortu obrony narodowej oraz spraw wewnętrznych
6220000000;ogółem;2010;28;ob.;szkoły wyższe ogółem
6220000000;ogółem;2011;28;ob.;szkoły wyższe ogółem
