Kod;Rodzaje chorób i zatruć;Rok;Wartosc;Jednostka miary
6220000000;wirusowe zapalenie wątroby typu B;2012;34;osoba
6220000000;wirusowe zapalenie wątroby typu B;2013;58;osoba
6220000000;wirusowe zapalenie wątroby typu B;2014;265;osoba
6220000000;wirusowe zapalenie wątroby typu B;2015;443;osoba
6220000000;wirusowe zapalenie wątroby typu C;2005;305;osoba
6220000000;wirusowe zapalenie wątroby typu C;2006;159;osoba
6220000000;wirusowe zapalenie wątroby typu C;2007;117;osoba
6220000000;wirusowe zapalenie wątroby typu C;2008;77;osoba
6220000000;wirusowe zapalenie wątroby typu C;2009;54;osoba
6220000000;wirusowe zapalenie wątroby typu C;2010;51;osoba
6220000000;wirusowe zapalenie wątroby typu C;2011;46;osoba
6220000000;wirusowe zapalenie wątroby typu C;2012;69;osoba
6220000000;wirusowe zapalenie wątroby typu C;2013;89;osoba
6220000000;wirusowe zapalenie wątroby typu C;2014;174;osoba
6220000000;wirusowe zapalenie wątroby typu C;2015;197;osoba
6220000000;wirusowe zapalenie wątroby typu A;2005;3;osoba
6220000000;wirusowe zapalenie wątroby typu A;2006;3;osoba
6220000000;wirusowe zapalenie wątroby typu A;2007;1;osoba
6220000000;wirusowe zapalenie wątroby typu A;2008;6;osoba
6220000000;wirusowe zapalenie wątroby typu A;2009;8;osoba
6220000000;wirusowe zapalenie wątroby typu A;2010;2;osoba
6220000000;wirusowe zapalenie wątroby typu A;2011;3;osoba
6220000000;wirusowe zapalenie wątroby typu A;2012;3;osoba
6220000000;wirusowe zapalenie wątroby typu A;2013;3;osoba
6220000000;wirusowe zapalenie wątroby typu A;2014;6;osoba
6220000000;wirusowe zapalenie wątroby typu A;2015;1;osoba
6220000000;różyczka;2005;324;osoba
6220000000;różyczka;2006;1895;osoba
6220000000;różyczka;2007;872;osoba
6220000000;różyczka;2008;1032;osoba
6220000000;różyczka;2009;238;osoba
6220000000;różyczka;2010;184;osoba
6220000000;różyczka;2011;139;osoba
6220000000;różyczka;2012;361;osoba
6220000000;różyczka;2013;1939;osoba
6220000000;różyczka;2014;141;osoba
6220000000;różyczka;2015;97;osoba
6220000000;AIDS;2005;10;osoba
6220000000;AIDS;2006;13;osoba
6220000000;AIDS;2007;14;osoba
6220000000;AIDS;2008;11;osoba
6220000000;AIDS;2009;0;osoba
6220000000;AIDS;2010;19;osoba
6220000000;AIDS;2011;5;osoba
6220000000;AIDS;2012;16;osoba
6220000000;AIDS;2013;8;osoba
6220000000;AIDS;2014;8;osoba
6220000000;AIDS;2015;11;osoba
6220000000;salmonellozy;2005;1190;osoba
6220000000;salmonellozy;2006;1152;osoba
6220000000;salmonellozy;2007;754;osoba
6220000000;salmonellozy;2008;606;osoba
6220000000;salmonellozy;2009;523;osoba
6220000000;salmonellozy;2010;712;osoba
6220000000;salmonellozy;2011;667;osoba
6220000000;salmonellozy;2012;535;osoba
6220000000;salmonellozy;2013;578;osoba
6220000000;salmonellozy;2014;496;osoba
6220000000;salmonellozy;2015;565;osoba
6220000000;czerwonka bakteryjna;2005;7;osoba
6220000000;czerwonka bakteryjna;2006;2;osoba
6220000000;czerwonka bakteryjna;2007;5;osoba
6220000000;czerwonka bakteryjna;2008;2;osoba
6220000000;czerwonka bakteryjna;2009;0;osoba
6220000000;czerwonka bakteryjna;2010;1;osoba
6220000000;czerwonka bakteryjna;2011;0;osoba
6220000000;czerwonka bakteryjna;2012;0;osoba
6220000000;czerwonka bakteryjna;2013;1;osoba
6220000000;czerwonka bakteryjna;2014;0;osoba
6220000000;czerwonka bakteryjna;2015;1;osoba
6220000000;inne bakteryjne zatrucia pokarmowe;2005;679;osoba
6220000000;inne bakteryjne zatrucia pokarmowe;2006;417;osoba
6220000000;inne bakteryjne zatrucia pokarmowe;2007;559;osoba
6220000000;inne bakteryjne zatrucia pokarmowe;2008;230;osoba
6220000000;inne bakteryjne zatrucia pokarmowe;2009;227;osoba
6220000000;inne bakteryjne zatrucia pokarmowe;2010;140;osoba
6220000000;inne bakteryjne zatrucia pokarmowe;2011;57;osoba
6220000000;inne bakteryjne zatrucia pokarmowe;2012;123;osoba
6220000000;inne bakteryjne zatrucia pokarmowe;2013;54;osoba
6220000000;inne bakteryjne zatrucia pokarmowe;2014;39;osoba
6220000000;inne bakteryjne zatrucia pokarmowe;2015;49;osoba
6220000000;biegunki u dzieci do lat 2;2005;1429;osoba
6220000000;biegunki u dzieci do lat 2;2006;1803;osoba
6220000000;biegunki u dzieci do lat 2;2007;1540;osoba
6220000000;biegunki u dzieci do lat 2;2008;1932;osoba
6220000000;biegunki u dzieci do lat 2;2009;2334;osoba
6220000000;biegunki u dzieci do lat 2;2010;2228;osoba
6220000000;biegunki u dzieci do lat 2;2011;2926;osoba
6220000000;biegunki u dzieci do lat 2;2012;3662;osoba
6220000000;biegunki u dzieci do lat 2;2013;4041;osoba
6220000000;biegunki u dzieci do lat 2;2014;4169;osoba
6220000000;biegunki u dzieci do lat 2;2015;3954;osoba
6220000000;szkarlatyna (płonnica);2005;715;osoba
6220000000;szkarlatyna (płonnica);2006;433;osoba
6220000000;szkarlatyna (płonnica);2007;447;osoba
6220000000;szkarlatyna (płonnica);2008;896;osoba
6220000000;szkarlatyna (płonnica);2009;931;osoba
6220000000;szkarlatyna (płonnica);2010;935;osoba
6220000000;szkarlatyna (płonnica);2011;1181;osoba
6220000000;szkarlatyna (płonnica);2012;2611;osoba
6220000000;szkarlatyna (płonnica);2013;2546;osoba
6220000000;szkarlatyna (płonnica);2014;2142;osoba
6220000000;szkarlatyna (płonnica);2015;2395;osoba
6220000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2005;79;osoba
6220000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2006;63;osoba
6220000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2007;57;osoba
6220000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2008;57;osoba
6220000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2009;73;osoba
6220000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2010;63;osoba
6220000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2011;63;osoba
6220000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2012;52;osoba
6220000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2013;81;osoba
6220000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2014;65;osoba
6220000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2015;50;osoba
6220000000;wirusowe zapalenie opon mózgowych;2005;65;osoba
6220000000;wirusowe zapalenie opon mózgowych;2006;133;osoba
6220000000;wirusowe zapalenie opon mózgowych;2007;94;osoba
6220000000;wirusowe zapalenie opon mózgowych;2008;35;osoba
6220000000;wirusowe zapalenie opon mózgowych;2009;62;osoba
6220000000;wirusowe zapalenie opon mózgowych;2010;85;osoba
6220000000;wirusowe zapalenie opon mózgowych;2011;65;osoba
6220000000;wirusowe zapalenie opon mózgowych;2012;95;osoba
6220000000;wirusowe zapalenie opon mózgowych;2013;135;osoba
6220000000;wirusowe zapalenie opon mózgowych;2014;211;osoba
6220000000;wirusowe zapalenie opon mózgowych;2015;84;osoba
6220000000;wirusowe zapalenie mózgu;2005;25;osoba
6220000000;wirusowe zapalenie mózgu;2006;12;osoba
6220000000;wirusowe zapalenie mózgu;2007;23;osoba
6220000000;wirusowe zapalenie mózgu;2008;16;osoba
6220000000;wirusowe zapalenie mózgu;2009;14;osoba
6220000000;wirusowe zapalenie mózgu;2010;8;osoba
6220000000;wirusowe zapalenie mózgu;2011;11;osoba
6220000000;wirusowe zapalenie mózgu;2012;6;osoba
6220000000;wirusowe zapalenie mózgu;2013;6;osoba
6220000000;wirusowe zapalenie mózgu;2014;11;osoba
6220000000;wirusowe zapalenie mózgu;2015;11;osoba
6220000000;zapalenie przyusznicy nagminne (świnka);2005;1171;osoba
6220000000;zapalenie przyusznicy nagminne (świnka);2006;231;osoba
6220000000;zapalenie przyusznicy nagminne (świnka);2007;136;osoba
6220000000;zapalenie przyusznicy nagminne (świnka);2008;137;osoba
6220000000;zapalenie przyusznicy nagminne (świnka);2009;122;osoba
6220000000;zapalenie przyusznicy nagminne (świnka);2010;123;osoba
6220000000;zapalenie przyusznicy nagminne (świnka);2011;110;osoba
6220000000;zapalenie przyusznicy nagminne (świnka);2012;194;osoba
6220000000;zapalenie przyusznicy nagminne (świnka);2013;174;osoba
6220000000;zapalenie przyusznicy nagminne (świnka);2014;215;osoba
6220000000;zapalenie przyusznicy nagminne (świnka);2015;155;osoba
6220000000;włośnica;2005;0;osoba
6220000000;włośnica;2006;9;osoba
6220000000;włośnica;2007;0;osoba
6220000000;włośnica;2008;1;osoba
6220000000;włośnica;2009;3;osoba
6220000000;włośnica;2010;14;osoba
6220000000;włośnica;2011;0;osoba
6220000000;włośnica;2012;0;osoba
6220000000;włośnica;2013;0;osoba
6220000000;włośnica;2014;0;osoba
6220000000;włośnica;2015;0;osoba
6220000000;grypa i podejrzenia zachorowań na grypę;2005;44049;osoba
6220000000;grypa i podejrzenia zachorowań na grypę;2006;3826;osoba
6220000000;grypa i podejrzenia zachorowań na grypę;2007;4020;osoba
6220000000;grypa i podejrzenia zachorowań na grypę;2008;5309;osoba
6220000000;grypa i podejrzenia zachorowań na grypę;2009;46970;osoba
6220000000;grypa i podejrzenia zachorowań na grypę;2010;22972;osoba
6220000000;grypa i podejrzenia zachorowań na grypę;2011;50244;osoba
6220000000;grypa i podejrzenia zachorowań na grypę;2012;310134;osoba
6220000000;grypa i podejrzenia zachorowań na grypę;2013;753690;osoba
6220000000;grypa i podejrzenia zachorowań na grypę;2014;710424;osoba
6220000000;grypa i podejrzenia zachorowań na grypę;2015;803725;osoba
6220000000;szczepieni przeciw wściekliźnie;2005;479;osoba
6220000000;szczepieni przeciw wściekliźnie;2006;511;osoba
6220000000;szczepieni przeciw wściekliźnie;2007;540;osoba
6220000000;szczepieni przeciw wściekliźnie;2008;601;osoba
6220000000;szczepieni przeciw wściekliźnie;2009;532;osoba
6220000000;szczepieni przeciw wściekliźnie;2010;545;osoba
6220000000;szczepieni przeciw wściekliźnie;2011;560;osoba
6220000000;szczepieni przeciw wściekliźnie;2012;499;osoba
6220000000;szczepieni przeciw wściekliźnie;2013;494;osoba
6220000000;szczepieni przeciw wściekliźnie;2014;454;osoba
6220000000;szczepieni przeciw wściekliźnie;2015;459;osoba
6280000000;tężec;2005;0;osoba
6280000000;tężec;2006;0;osoba
6280000000;tężec;2007;2;osoba
6280000000;tężec;2008;0;osoba
6280000000;tężec;2009;1;osoba
6280000000;tężec;2010;1;osoba
6280000000;tężec;2011;0;osoba
6280000000;tężec;2012;0;osoba
6280000000;tężec;2013;0;osoba
6280000000;tężec;2014;0;osoba
6280000000;tężec;2015;0;osoba
6280000000;krztusiec;2005;29;osoba
6280000000;krztusiec;2006;6;osoba
6280000000;krztusiec;2007;9;osoba
6280000000;krztusiec;2008;17;osoba
6280000000;krztusiec;2009;12;osoba
6280000000;krztusiec;2010;4;osoba
6280000000;krztusiec;2011;10;osoba
6280000000;krztusiec;2012;81;osoba
6280000000;krztusiec;2013;12;osoba
6280000000;krztusiec;2014;39;osoba
6280000000;krztusiec;2015;45;osoba
6280000000;odra;2005;0;osoba
6280000000;odra;2006;0;osoba
6280000000;odra;2007;0;osoba
6280000000;odra;2008;0;osoba
6280000000;odra;2009;0;osoba
6280000000;odra;2010;0;osoba
6280000000;odra;2011;1;osoba
6280000000;odra;2012;0;osoba
6280000000;odra;2013;0;osoba
6280000000;odra;2014;0;osoba
6280000000;odra;2015;0;osoba
6280000000;wirusowe zapalenie wątroby typu B;2005;32;osoba
6280000000;wirusowe zapalenie wątroby typu B;2006;36;osoba
6280000000;wirusowe zapalenie wątroby typu B;2007;16;osoba
6280000000;wirusowe zapalenie wątroby typu B;2008;16;osoba
6280000000;wirusowe zapalenie wątroby typu B;2009;10;osoba
6280000000;wirusowe zapalenie wątroby typu B;2010;11;osoba
6280000000;wirusowe zapalenie wątroby typu B;2011;12;osoba
6280000000;wirusowe zapalenie wątroby typu B;2012;8;osoba
6280000000;wirusowe zapalenie wątroby typu B;2013;9;osoba
6280000000;wirusowe zapalenie wątroby typu B;2014;101;osoba
6280000000;wirusowe zapalenie wątroby typu B;2015;136;osoba
6280000000;wirusowe zapalenie wątroby typu C;2005;51;osoba
6280000000;wirusowe zapalenie wątroby typu C;2006;35;osoba
6280000000;wirusowe zapalenie wątroby typu C;2007;32;osoba
6280000000;wirusowe zapalenie wątroby typu C;2008;17;osoba
6280000000;wirusowe zapalenie wątroby typu C;2009;25;osoba
6280000000;wirusowe zapalenie wątroby typu C;2010;39;osoba
6280000000;wirusowe zapalenie wątroby typu C;2011;52;osoba
6280000000;wirusowe zapalenie wątroby typu C;2012;43;osoba
6280000000;wirusowe zapalenie wątroby typu C;2013;55;osoba
6280000000;wirusowe zapalenie wątroby typu C;2014;104;osoba
6280000000;wirusowe zapalenie wątroby typu C;2015;174;osoba
6280000000;wirusowe zapalenie wątroby typu A;2005;0;osoba
6280000000;wirusowe zapalenie wątroby typu A;2006;2;osoba
6280000000;wirusowe zapalenie wątroby typu A;2007;1;osoba
6280000000;wirusowe zapalenie wątroby typu A;2008;2;osoba
6280000000;wirusowe zapalenie wątroby typu A;2009;7;osoba
6280000000;wirusowe zapalenie wątroby typu A;2010;3;osoba
6280000000;wirusowe zapalenie wątroby typu A;2011;0;osoba
6280000000;wirusowe zapalenie wątroby typu A;2012;3;osoba
6280000000;wirusowe zapalenie wątroby typu A;2013;3;osoba
6280000000;wirusowe zapalenie wątroby typu A;2014;2;osoba
6280000000;wirusowe zapalenie wątroby typu A;2015;0;osoba
6280000000;różyczka;2005;224;osoba
6280000000;różyczka;2006;570;osoba
6280000000;różyczka;2007;1364;osoba
6280000000;różyczka;2008;282;osoba
6280000000;różyczka;2009;107;osoba
6280000000;różyczka;2010;149;osoba
6280000000;różyczka;2011;63;osoba
6280000000;różyczka;2012;146;osoba
6280000000;różyczka;2013;583;osoba
6280000000;różyczka;2014;85;osoba
6280000000;różyczka;2015;70;osoba
6280000000;AIDS;2005;9;osoba
6280000000;AIDS;2006;12;osoba
6280000000;AIDS;2007;6;osoba
6280000000;AIDS;2008;9;osoba
6280000000;AIDS;2009;4;osoba
6280000000;AIDS;2010;8;osoba
6280000000;AIDS;2011;6;osoba
6280000000;AIDS;2012;5;osoba
6280000000;AIDS;2013;8;osoba
6280000000;AIDS;2014;6;osoba
6280000000;AIDS;2015;9;osoba
6280000000;salmonellozy;2005;546;osoba
6280000000;salmonellozy;2006;615;osoba
6280000000;salmonellozy;2007;536;osoba
6280000000;salmonellozy;2008;387;osoba
6280000000;salmonellozy;2009;384;osoba
6280000000;salmonellozy;2010;537;osoba
6280000000;salmonellozy;2011;581;osoba
6280000000;salmonellozy;2012;362;osoba
6280000000;salmonellozy;2013;516;osoba
6280000000;salmonellozy;2014;372;osoba
6280000000;salmonellozy;2015;353;osoba
6280000000;czerwonka bakteryjna;2005;38;osoba
6280000000;czerwonka bakteryjna;2006;1;osoba
6280000000;czerwonka bakteryjna;2007;0;osoba
6280000000;czerwonka bakteryjna;2008;0;osoba
6280000000;czerwonka bakteryjna;2009;0;osoba
6280000000;czerwonka bakteryjna;2010;1;osoba
6280000000;czerwonka bakteryjna;2011;0;osoba
6280000000;czerwonka bakteryjna;2012;0;osoba
6280000000;czerwonka bakteryjna;2013;1;osoba
6280000000;czerwonka bakteryjna;2014;0;osoba
6280000000;czerwonka bakteryjna;2015;1;osoba
6280000000;inne bakteryjne zatrucia pokarmowe;2005;151;osoba
6280000000;inne bakteryjne zatrucia pokarmowe;2006;116;osoba
6280000000;inne bakteryjne zatrucia pokarmowe;2007;50;osoba
6280000000;inne bakteryjne zatrucia pokarmowe;2008;13;osoba
6280000000;inne bakteryjne zatrucia pokarmowe;2009;40;osoba
6280000000;inne bakteryjne zatrucia pokarmowe;2010;8;osoba
6280000000;inne bakteryjne zatrucia pokarmowe;2011;35;osoba
6280000000;inne bakteryjne zatrucia pokarmowe;2012;22;osoba
6280000000;inne bakteryjne zatrucia pokarmowe;2013;124;osoba
6280000000;inne bakteryjne zatrucia pokarmowe;2014;99;osoba
6280000000;inne bakteryjne zatrucia pokarmowe;2015;14;osoba
6280000000;biegunki u dzieci do lat 2;2005;1344;osoba
6280000000;biegunki u dzieci do lat 2;2006;1288;osoba
6280000000;biegunki u dzieci do lat 2;2007;1260;osoba
6280000000;biegunki u dzieci do lat 2;2008;1441;osoba
6280000000;biegunki u dzieci do lat 2;2009;1845;osoba
6280000000;biegunki u dzieci do lat 2;2010;1763;osoba
6280000000;biegunki u dzieci do lat 2;2011;1826;osoba
6280000000;biegunki u dzieci do lat 2;2012;1546;osoba
6280000000;biegunki u dzieci do lat 2;2013;1321;osoba
6280000000;biegunki u dzieci do lat 2;2014;1727;osoba
6280000000;biegunki u dzieci do lat 2;2015;1449;osoba
6280000000;szkarlatyna (płonnica);2005;829;osoba
6280000000;szkarlatyna (płonnica);2006;352;osoba
6280000000;szkarlatyna (płonnica);2007;447;osoba
6280000000;szkarlatyna (płonnica);2008;331;osoba
6280000000;szkarlatyna (płonnica);2009;432;osoba
6280000000;szkarlatyna (płonnica);2010;521;osoba
6280000000;szkarlatyna (płonnica);2011;505;osoba
6280000000;szkarlatyna (płonnica);2012;991;osoba
6280000000;szkarlatyna (płonnica);2013;638;osoba
6280000000;szkarlatyna (płonnica);2014;501;osoba
6280000000;szkarlatyna (płonnica);2015;491;osoba
6280000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2005;56;osoba
6280000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2006;55;osoba
6280000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2007;63;osoba
6280000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2008;53;osoba
6280000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2009;56;osoba
6280000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2010;33;osoba
6280000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2011;37;osoba
6280000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2012;46;osoba
6280000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2013;48;osoba
6280000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2014;30;osoba
6280000000;bakteryjne zapalenie opon mózgowych i/lub mózgu;2015;37;osoba
6280000000;wirusowe zapalenie opon mózgowych;2005;60;osoba
6280000000;wirusowe zapalenie opon mózgowych;2006;150;osoba
6280000000;wirusowe zapalenie opon mózgowych;2007;66;osoba
6280000000;wirusowe zapalenie opon mózgowych;2008;28;osoba
6280000000;wirusowe zapalenie opon mózgowych;2009;78;osoba
6280000000;wirusowe zapalenie opon mózgowych;2010;65;osoba
6280000000;wirusowe zapalenie opon mózgowych;2011;33;osoba
6280000000;wirusowe zapalenie opon mózgowych;2012;248;osoba
6280000000;wirusowe zapalenie opon mózgowych;2013;77;osoba
6280000000;wirusowe zapalenie opon mózgowych;2014;67;osoba
6280000000;wirusowe zapalenie opon mózgowych;2015;53;osoba
6280000000;wirusowe zapalenie mózgu;2005;56;osoba
6280000000;wirusowe zapalenie mózgu;2006;101;osoba
6280000000;wirusowe zapalenie mózgu;2007;100;osoba
6280000000;wirusowe zapalenie mózgu;2008;64;osoba
6280000000;wirusowe zapalenie mózgu;2009;92;osoba
6280000000;wirusowe zapalenie mózgu;2010;85;osoba
6280000000;wirusowe zapalenie mózgu;2011;65;osoba
6280000000;wirusowe zapalenie mózgu;2012;41;osoba
6280000000;wirusowe zapalenie mózgu;2013;55;osoba
6280000000;wirusowe zapalenie mózgu;2014;37;osoba
6280000000;wirusowe zapalenie mózgu;2015;27;osoba
6280000000;zapalenie przyusznicy nagminne (świnka);2005;2059;osoba
6280000000;zapalenie przyusznicy nagminne (świnka);2006;503;osoba
6280000000;zapalenie przyusznicy nagminne (świnka);2007;95;osoba
6280000000;zapalenie przyusznicy nagminne (świnka);2008;99;osoba
6280000000;zapalenie przyusznicy nagminne (świnka);2009;98;osoba
6280000000;zapalenie przyusznicy nagminne (świnka);2010;101;osoba
6280000000;zapalenie przyusznicy nagminne (świnka);2011;75;osoba
6280000000;zapalenie przyusznicy nagminne (świnka);2012;105;osoba
6280000000;zapalenie przyusznicy nagminne (świnka);2013;67;osoba
6280000000;zapalenie przyusznicy nagminne (świnka);2014;95;osoba
6280000000;zapalenie przyusznicy nagminne (świnka);2015;49;osoba
6280000000;włośnica;2005;0;osoba
6280000000;włośnica;2006;10;osoba
6280000000;włośnica;2007;0;osoba
6280000000;włośnica;2008;0;osoba
6280000000;włośnica;2009;0;osoba
6280000000;włośnica;2010;12;osoba
6280000000;włośnica;2011;0;osoba
6280000000;włośnica;2012;1;osoba
6280000000;włośnica;2013;0;osoba
6280000000;włośnica;2014;1;osoba
6280000000;włośnica;2015;0;osoba
